,Date,MarketPredicted,Team,Game Number,Regressor,Estimatororneigbor,Bookie Prediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,Model Score Prediction,Model Result Prediction,FormulaPrediction,Real Score,System Result
3017,2021/05/01,Teamscore,Minnesota Timberwolves,66,SVR,4,114,115.1,115.4,5.0,116.5,Over,Not conclusive,136,Correct
3018,2021/05/05,Teamscore,Minnesota Timberwolves,67,SVR,4,112,118.5,115.9,8.0,122.0,Over,Prediction is OVER 112,135,Correct
3019,2021/05/07,Teamscore,Minnesota Timberwolves,68,SVR,4,105,120.03,107.5,7.0,119.5,Over,Prediction is OVER 105,112,Correct
3020,2021/05/09,Teamscore,Minnesota Timberwolves,69,SVR,4,112,120.96,118.1,7.0,125.5,Over,Prediction is OVER 112,128,Correct
3021,2021/05/11,Teamscore,Minnesota Timberwolves,70,SVR,4,109,120.21,107.3,5.0,122.0,Over,Not conclusive,119,Correct
3022,2021/05/13,Teamscore,Minnesota Timberwolves,71,SVR,4,111,119.39,108.0,5.0,116.5,Over,Not conclusive,103,Incorrect
3023,2021/05/15,Teamscore,Minnesota Timberwolves,72,SVR,4,111,119.66,118.5,7.0,116.5,Over,Prediction is OVER 111,108,Incorrect
3024,2021/01/08,Teamscore,New Orleans Pelicans,10,SVR,4,111,106.79,110.0,3.0,110.7,Under,Prediction is UNDER 111,110,Correct
3025,2021/01/13,Teamscore,New Orleans Pelicans,11,SVR,4,107,107.1,109.2,4.0,109.97,Over,Not conclusive,106,Incorrect
3026,2021/01/15,Teamscore,New Orleans Pelicans,12,SVR,4,105,106.22,105.2,4.0,108.0,Over,Not conclusive,95,Incorrect
3027,2021/01/17,Teamscore,New Orleans Pelicans,13,SVR,4,117,106.22,123.9,9.0,110.0,Under,Not conclusive,128,Incorrect
3028,2021/01/19,Teamscore,New Orleans Pelicans,14,SVR,4,105,109.26,104.5,3.0,110.0,Over,Not conclusive,102,Incorrect
3029,2021/01/21,Teamscore,New Orleans Pelicans,15,SVR,4,105,111.18,104.1,3.0,111.5,Over,Not conclusive,118,Correct
3030,2021/01/23,Teamscore,New Orleans Pelicans,16,SVR,4,115,111.65,114.4,5.0,110.53,Under,Not conclusive,110,Correct
3031,2021/01/27,Teamscore,New Orleans Pelicans,17,SVR,4,117,110.69,122.8,6.0,110.53,Under,Not conclusive,124,Incorrect
3032,2021/01/29,Teamscore,New Orleans Pelicans,18,SVR,4,111,111.64,110.6,5.0,110.53,Under,Not conclusive,131,Incorrect
3033,2021/01/30,Teamscore,New Orleans Pelicans,19,SVR,4,110,113.76,107.0,4.0,111.07,Over,Not conclusive,112,Correct
3034,2021/02/01,Teamscore,New Orleans Pelicans,20,SVR,4,120,113.95,119.0,6.0,111.0,Under,Not conclusive,109,Correct
3035,2021/02/03,Teamscore,New Orleans Pelicans,21,SVR,4,108,114.42,112.0,6.0,115.0,Over,Prediction is OVER 108,123,Correct
3036,2021/02/05,Teamscore,New Orleans Pelicans,22,SVR,4,111,117.41,112.8,6.0,116.0,Over,Prediction is OVER 111,114,Correct
3037,2021/02/06,Teamscore,New Orleans Pelicans,23,SVR,4,109,115.91,115.2,7.0,116.0,Over,Prediction is OVER 109,118,Correct
3038,2021/02/09,Teamscore,New Orleans Pelicans,24,SVR,4,111,117.79,105.4,3.0,118.0,Over,Not conclusive,130,Correct
3039,2021/02/10,Teamscore,New Orleans Pelicans,25,SVR,4,115,118.97,109.8,5.0,117.0,Over,Not conclusive,116,Correct
3040,2021/02/12,Teamscore,New Orleans Pelicans,26,SVR,4,113,119.77,122.3,9.0,120.5,Over,Prediction is OVER 113,130,Correct
3041,2021/02/14,Teamscore,New Orleans Pelicans,27,SVR,4,0,120.25,112.1,5.0,117.0,Over,Not conclusive,112,Correct
3042,2021/02/16,Teamscore,New Orleans Pelicans,28,SVR,4,112,118.48,116.7,7.0,117.0,Over,Prediction is OVER 112,144,Correct
3043,2021/02/17,Teamscore,New Orleans Pelicans,29,SVR,4,118,121.8,113.7,6.0,120.5,Over,Not conclusive,124,Correct
3044,2021/02/19,Teamscore,New Orleans Pelicans,30,SVR,4,111,123.35,108.3,6.0,120.5,Over,Not conclusive,114,Correct
3045,2021/02/21,Teamscore,New Orleans Pelicans,31,SVR,4,112,122.42,110.5,8.0,119.0,Over,Not conclusive,120,Correct
3046,2021/02/24,Teamscore,New Orleans Pelicans,32,SVR,4,116,123.16,109.2,5.0,122.0,Over,Not conclusive,128,Correct
3047,2021/02/25,Teamscore,New Orleans Pelicans,33,SVR,4,114,124.23,112.5,6.0,124.5,Over,Not conclusive,125,Correct
3048,2021/02/27,Teamscore,New Orleans Pelicans,34,SVR,4,113,123.57,109.3,6.0,122.0,Over,Not conclusive,114,Correct
3049,2021/03/01,Teamscore,New Orleans Pelicans,35,SVR,4,111,123.5,108.4,7.0,124.5,Over,Not conclusive,129,Correct
3050,2021/03/03,Teamscore,New Orleans Pelicans,36,SVR,4,120,123.34,114.1,5.0,123.8,Over,Not conclusive,124,Correct
3051,2021/03/04,Teamscore,New Orleans Pelicans,37,SVR,4,113,124.35,105.3,3.0,123.8,Over,Not conclusive,93,Incorrect
3052,2021/03/11,Teamscore,New Orleans Pelicans,38,SVR,4,121,118.86,119.3,6.0,122.0,Over,Not conclusive,105,Incorrect
3053,2021/03/12,Teamscore,New Orleans Pelicans,39,SVR,4,116,116.88,110.2,5.0,118.0,Over,Not conclusive,116,Incorrect
3054,2021/03/14,Teamscore,New Orleans Pelicans,40,SVR,4,112,117.29,112.0,6.0,122.0,Over,Not conclusive,135,Correct
3055,2021/03/16,Teamscore,New Orleans Pelicans,41,SVR,4,118,118.83,112.8,5.0,123.8,Over,Not conclusive,124,Correct
3056,2021/03/18,Teamscore,New Orleans Pelicans,42,SVR,4,118,118.08,113.6,6.0,120.0,Over,Not conclusive,93,Incorrect
3057,2021/03/21,Teamscore,New Orleans Pelicans,43,SVR,4,113,114.76,107.6,3.0,115.0,Over,Not conclusive,113,Incorrect
3058,2021/03/23,Teamscore,New Orleans Pelicans,44,SVR,4,109,114.8,105.4,5.0,120.0,Over,Not conclusive,128,Correct
3059,2021/03/26,Teamscore,New Orleans Pelicans,45,SVR,4,113,114.49,110.2,4.0,114.5,Over,Not conclusive,108,Incorrect
3060,2021/03/27,Teamscore,New Orleans Pelicans,46,SVR,4,116,112.77,106.9,2.0,112.5,Under,Prediction is UNDER 116,112,Correct
3061,2021/03/29,Teamscore,New Orleans Pelicans,47,SVR,4,112,114.89,112.6,6.0,114.0,Over,Prediction is OVER 112,115,Correct
3062,2021/04/01,Teamscore,New Orleans Pelicans,48,SVR,4,115,115.94,105.0,1.0,114.0,Under,Not conclusive,110,Correct
3063,2021/04/02,Teamscore,New Orleans Pelicans,49,SVR,4,116,115.21,108.5,4.0,112.5,Under,Prediction is UNDER 116,103,Correct
3064,2021/04/04,Teamscore,New Orleans Pelicans,50,SVR,4,116,111.88,114.2,6.0,112.5,Under,Not conclusive,122,Incorrect
3065,2021/04/06,Teamscore,New Orleans Pelicans,51,SVR,4,113,111.51,111.0,4.0,111.0,Under,Prediction is UNDER 113,107,Correct
3066,2021/04/07,Teamscore,New Orleans Pelicans,52,SVR,4,117,113.09,109.9,2.0,111.5,Under,Prediction is UNDER 117,111,Correct
3067,2021/04/09,Teamscore,New Orleans Pelicans,53,SVR,4,112,112.77,104.5,3.0,110.5,Under,Not conclusive,101,Correct
3068,2021/04/11,Teamscore,New Orleans Pelicans,54,SVR,4,114,109.95,109.1,4.0,110.5,Under,Prediction is UNDER 114,116,Incorrect
3069,2021/04/12,Teamscore,New Orleans Pelicans,55,SVR,4,121,110.84,117.0,7.0,111.5,Under,Not conclusive,117,Correct
3070,2021/04/14,Teamscore,New Orleans Pelicans,56,SVR,4,109,111.28,101.2,2.0,110.5,Over,Not conclusive,106,Incorrect
3071,2021/04/16,Teamscore,New Orleans Pelicans,57,SVR,4,120,110.38,113.6,3.0,110.5,Under,Prediction is UNDER 120,115,Correct
3072,2021/04/18,Teamscore,New Orleans Pelicans,58,SVR,4,106,110.9,103.3,3.0,111.5,Over,Not conclusive,112,Correct
3073,2021/04/20,Teamscore,New Orleans Pelicans,59,SVR,4,118,112.06,112.6,6.0,113.5,Under,Not conclusive,129,Incorrect
3074,2021/04/22,Teamscore,New Orleans Pelicans,60,SVR,4,114,112.89,118.5,7.0,113.5,Under,Not conclusive,135,Incorrect
3075,2021/04/24,Teamscore,New Orleans Pelicans,61,SVR,4,116,115.7,106.6,4.0,113.5,Under,Prediction is UNDER 116,108,Correct
3076,2021/04/26,Teamscore,New Orleans Pelicans,62,SVR,4,111,115.49,109.3,5.0,115.5,Over,Not conclusive,120,Correct
3077,2021/04/28,Teamscore,New Orleans Pelicans,63,SVR,4,112,117.5,111.0,6.0,115.5,Over,Not conclusive,112,Incorrect
3078,2021/04/29,Teamscore,New Orleans Pelicans,64,SVR,4,117,117.03,119.0,6.0,113.5,Under,Not conclusive,109,Correct
3079,2021/05/01,Teamscore,New Orleans Pelicans,65,SVR,4,120,116.46,116.1,4.0,113.5,Under,Prediction is UNDER 120,140,Incorrect
3080,2021/05/03,Teamscore,New Orleans Pelicans,66,SVR,4,116,119.88,109.8,4.0,113.5,Under,Not conclusive,108,Correct
3081,2021/05/04,Teamscore,New Orleans Pelicans,67,SVR,4,116,119.11,110.5,4.0,112.0,Under,Not conclusive,108,Correct
3082,2021/05/07,Teamscore,New Orleans Pelicans,68,SVR,4,111,118.66,107.6,5.0,110.5,Under,Not conclusive,107,Correct
3083,2021/05/09,Teamscore,New Orleans Pelicans,69,SVR,4,112,116.29,109.8,6.0,110.5,Under,Not conclusive,112,Incorrect
3084,2021/05/10,Teamscore,New Orleans Pelicans,70,SVR,4,113,113.74,111.4,6.0,109.49,Under,Not conclusive,110,Correct
3085,2021/05/12,Teamscore,New Orleans Pelicans,71,SVR,4,111,113.93,109.2,3.0,109.5,Under,Not conclusive,107,Correct
3086,2021/05/14,Teamscore,New Orleans Pelicans,72,SVR,4,113,112.65,111.0,5.0,109.49,Under,Not conclusive,122,Incorrect
3087,2021/01/08,Teamscore,New York Knicks,10,SVR,4,105,104.19,108.89,5.0,105.8,Over,Not conclusive,89,Incorrect
3088,2021/01/10,Teamscore,New York Knicks,11,SVR,4,109,102.53,112.8,5.0,100.5,Under,Not conclusive,89,Correct
3089,2021/01/11,Teamscore,New York Knicks,12,SVR,4,103,100.54,106.2,2.0,92.0,Under,Not conclusive,88,Correct
3090,2021/01/13,Teamscore,New York Knicks,13,SVR,4,107,100.64,116.5,7.0,100.5,Under,Not conclusive,109,Incorrect
3091,2021/01/15,Teamscore,New York Knicks,14,SVR,4,100,98.27,102.4,3.0,99.0,Under,Not conclusive,103,Incorrect
3092,2021/01/17,Teamscore,New York Knicks,15,SVR,4,102,99.17,109.0,5.0,104.0,Over,Not conclusive,105,Correct
3093,2021/01/18,Teamscore,New York Knicks,16,SVR,4,105,101.45,108.3,5.0,104.0,Under,Not conclusive,91,Correct
3094,2021/01/21,Teamscore,New York Knicks,17,SVR,4,104,100.08,110.0,2.0,104.0,Over,Not conclusive,119,Correct
3095,2021/01/22,Teamscore,New York Knicks,18,SVR,4,112,100.49,122.9,7.0,98.5,Under,Not conclusive,94,Correct
3096,2021/01/24,Teamscore,New York Knicks,19,SVR,4,105,98.7,114.2,5.0,98.5,Under,Not conclusive,113,Incorrect
3097,2021/01/26,Teamscore,New York Knicks,20,SVR,4,99,101.15,99.7,2.0,98.5,Under,Not conclusive,94,Correct
3098,2021/01/29,Teamscore,New York Knicks,21,SVR,4,101,101.78,114.3,9.0,102.5,Over,Prediction is OVER 101,102,Correct
3099,2021/01/31,Teamscore,New York Knicks,22,SVR,4,99,103.45,102.2,3.0,104.0,Over,Not conclusive,115,Correct
3100,2021/02/01,Teamscore,New York Knicks,23,SVR,4,107,103.98,109.8,5.0,102.73,Under,Not conclusive,102,Correct
3101,2021/02/03,Teamscore,New York Knicks,24,SVR,4,107,103.92,110.2,5.0,103.52,Under,Not conclusive,107,Incorrect
3102,2021/02/06,Teamscore,New York Knicks,25,SVR,4,108,104.17,114.5,6.0,104.5,Under,Not conclusive,110,Incorrect
3103,2021/02/07,Teamscore,New York Knicks,26,SVR,4,101,106.19,104.0,2.0,105.0,Over,Not conclusive,103,Correct
3104,2021/02/09,Teamscore,New York Knicks,27,SVR,4,98,104.36,105.4,3.0,102.73,Over,Not conclusive,96,Incorrect
3105,2021/02/12,Teamscore,New York Knicks,28,SVR,4,111,104.71,113.7,6.0,104.98,Under,Not conclusive,109,Correct
3106,2021/02/13,Teamscore,New York Knicks,29,SVR,4,101,104.39,114.4,6.0,105.0,Over,Prediction is OVER 101,121,Correct
3107,2021/02/15,Teamscore,New York Knicks,30,SVR,4,105,107.38,118.8,9.0,107.96,Over,Prediction is OVER 105,123,Correct
3108,2021/02/17,Teamscore,New York Knicks,31,SVR,4,104,109.35,112.2,5.0,108.0,Over,Not conclusive,89,Incorrect
3109,2021/02/21,Teamscore,New York Knicks,32,SVR,4,108,106.63,113.6,5.0,105.0,Under,Not conclusive,103,Correct
3110,2021/02/23,Teamscore,New York Knicks,33,SVR,4,104,106.77,111.1,6.0,106.5,Over,Prediction is OVER 104,106,Correct
3111,2021/02/25,Teamscore,New York Knicks,34,SVR,4,112,107.0,124.4,9.0,107.5,Under,Not conclusive,140,Incorrect
3112,2021/02/27,Teamscore,New York Knicks,35,SVR,4,104,110.0,114.0,6.0,107.5,Over,Prediction is OVER 104,110,Correct
3113,2021/02/28,Teamscore,New York Knicks,36,SVR,4,103,110.76,107.8,7.0,108.8,Over,Prediction is OVER 103,109,Correct
3114,2021/03/02,Teamscore,New York Knicks,37,SVR,4,103,112.03,107.5,5.0,108.8,Over,Not conclusive,93,Incorrect
3115,2021/03/04,Teamscore,New York Knicks,38,SVR,4,0,110.48,108.3,6.0,109.5,Over,Prediction is OVER 0,114,Correct
3116,2021/03/11,Teamscore,New York Knicks,39,SVR,4,105,109.58,110.6,5.0,107.5,Over,Not conclusive,101,Incorrect
3117,2021/03/13,Teamscore,New York Knicks,40,SVR,4,103,107.34,108.1,4.0,107.5,Over,Not conclusive,119,Correct
3118,2021/03/15,Teamscore,New York Knicks,41,SVR,4,108,110.57,107.4,2.0,109.5,Over,Not conclusive,112,Correct
3119,2021/03/16,Teamscore,New York Knicks,42,SVR,4,102,111.4,105.8,3.0,109.5,Over,Not conclusive,96,Incorrect
3120,2021/03/18,Teamscore,New York Knicks,43,SVR,4,106,110.28,113.4,6.0,109.5,Over,Prediction is OVER 106,94,Incorrect
3121,2021/03/21,Teamscore,New York Knicks,44,SVR,4,103,105.28,106.4,3.0,105.0,Over,Not conclusive,100,Incorrect
3122,2021/03/23,Teamscore,New York Knicks,45,SVR,4,112,104.49,119.7,6.0,105.0,Under,Not conclusive,131,Incorrect
3123,2021/03/25,Teamscore,New York Knicks,46,SVR,4,112,106.66,119.4,6.0,103.5,Under,Not conclusive,106,Correct
3124,2021/03/27,Teamscore,New York Knicks,47,SVR,4,105,108.05,114.5,7.0,104.0,Under,Not conclusive,102,Correct
3125,2021/03/29,Teamscore,New York Knicks,48,SVR,4,101,106.59,105.3,5.0,101.5,Over,Not conclusive,88,Incorrect
3126,2021/03/31,Teamscore,New York Knicks,49,SVR,4,109,105.29,116.4,5.0,101.5,Under,Not conclusive,101,Correct
3127,2021/04/02,Teamscore,New York Knicks,50,SVR,4,104,103.16,103.6,1.0,100.5,Under,Prediction is UNDER 104,86,Correct
3128,2021/04/03,Teamscore,New York Knicks,51,SVR,4,103,100.69,108.7,4.0,100.5,Under,Not conclusive,125,Incorrect
3129,2021/04/05,Teamscore,New York Knicks,52,SVR,4,105,103.75,109.9,2.0,101.5,Under,Not conclusive,112,Incorrect
3130,2021/04/07,Teamscore,New York Knicks,53,SVR,4,102,105.6,108.2,4.0,101.5,Under,Not conclusive,99,Correct
3131,2021/04/09,Teamscore,New York Knicks,54,SVR,4,104,105.83,112.3,6.0,104.0,Over,Not conclusive,133,Correct
3132,2021/04/11,Teamscore,New York Knicks,55,SVR,4,105,105.74,108.4,6.0,102.2,Under,Not conclusive,102,Correct
3133,2021/04/12,Teamscore,New York Knicks,56,SVR,4,99,105.39,100.5,2.0,102.2,Over,Not conclusive,111,Correct
3134,2021/04/14,Teamscore,New York Knicks,57,SVR,4,107,106.43,116.4,8.0,106.51,Under,Not conclusive,116,Incorrect
3135,2021/04/16,Teamscore,New York Knicks,58,SVR,4,102,109.52,109.3,6.0,111.5,Over,Prediction is OVER 102,117,Correct
3136,2021/04/18,Teamscore,New York Knicks,59,SVR,4,109,111.33,117.9,8.0,114.0,Over,Prediction is OVER 109,122,Correct
3137,2021/04/20,Teamscore,New York Knicks,60,SVR,4,107,115.16,108.0,5.0,114.0,Over,Not conclusive,109,Correct
3138,2021/04/21,Teamscore,New York Knicks,61,SVR,4,107,113.68,112.3,4.0,114.0,Over,Not conclusive,137,Correct
3139,2021/04/24,Teamscore,New York Knicks,62,SVR,4,107,116.26,108.6,5.0,116.5,Over,Not conclusive,120,Correct
3140,2021/04/26,Teamscore,New York Knicks,63,SVR,4,104,118.47,110.9,7.0,116.5,Over,Prediction is OVER 104,110,Correct
3141,2021/04/28,Teamscore,New York Knicks,64,SVR,4,109,115.97,107.4,4.0,114.51,Over,Not conclusive,113,Correct
3142,2021/05/02,Teamscore,New York Knicks,65,SVR,4,110,117.27,119.6,7.0,116.5,Over,Prediction is OVER 110,122,Correct
3143,2021/05/03,Teamscore,New York Knicks,66,SVR,4,106,118.44,118.7,8.0,117.5,Over,Prediction is OVER 106,118,Correct
3144,2021/05/05,Teamscore,New York Knicks,67,SVR,4,104,118.45,108.9,5.0,117.5,Over,Not conclusive,97,Incorrect
3145,2021/05/07,Teamscore,New York Knicks,68,SVR,4,103,116.33,112.9,7.0,115.5,Over,Prediction is OVER 103,105,Correct
3146,2021/05/09,Teamscore,New York Knicks,69,SVR,4,102,114.47,106.5,5.0,111.5,Over,Not conclusive,106,Correct
3147,2021/05/11,Teamscore,New York Knicks,70,SVR,4,101,114.07,108.0,7.0,111.5,Over,Prediction is OVER 101,99,Incorrect
3148,2021/05/13,Teamscore,New York Knicks,71,SVR,4,108,109.92,119.1,7.0,108.0,Over,Not conclusive,102,Incorrect
3149,2021/05/15,Teamscore,New York Knicks,72,SVR,4,107,108.1,112.6,8.0,108.0,Over,Prediction is OVER 107,118,Correct
3150,2021/01/10,Teamscore,Oklahoma City Thunder,10,SVR,4,107,102.21,111.0,4.0,107.93,Over,Not conclusive,129,Correct
3151,2021/01/12,Teamscore,Oklahoma City Thunder,11,SVR,4,110,104.86,113.1,5.0,107.5,Under,Not conclusive,102,Correct
3152,2021/01/13,Teamscore,Oklahoma City Thunder,12,SVR,4,103,104.06,105.2,4.0,104.5,Over,Not conclusive,99,Incorrect
3153,2021/01/15,Teamscore,Oklahoma City Thunder,13,SVR,4,113,103.24,121.0,7.0,104.5,Under,Not conclusive,127,Incorrect
3154,2021/01/19,Teamscore,Oklahoma City Thunder,14,SVR,4,108,105.18,110.7,4.0,101.73,Under,Not conclusive,101,Correct
3155,2021/01/22,Teamscore,Oklahoma City Thunder,15,SVR,4,105,107.54,107.9,4.0,104.0,Under,Not conclusive,106,Incorrect
3156,2021/01/24,Teamscore,Oklahoma City Thunder,16,SVR,4,104,107.26,107.0,4.0,101.73,Under,Not conclusive,100,Correct
3157,2021/01/25,Teamscore,Oklahoma City Thunder,17,SVR,4,111,108.61,114.4,5.0,104.0,Under,Not conclusive,125,Incorrect
3158,2021/01/27,Teamscore,Oklahoma City Thunder,18,SVR,4,104,109.92,112.6,7.0,102.2,Under,Not conclusive,102,Correct
3159,2021/01/29,Teamscore,Oklahoma City Thunder,19,SVR,4,113,110.26,121.2,9.0,104.0,Under,Not conclusive,125,Incorrect
3160,2021/02/01,Teamscore,Oklahoma City Thunder,20,SVR,4,107,109.63,105.9,3.0,104.0,Under,Not conclusive,106,Correct
3161,2021/02/03,Teamscore,Oklahoma City Thunder,21,SVR,4,107,110.05,105.8,3.0,104.93,Under,Not conclusive,104,Correct
3162,2021/02/05,Teamscore,Oklahoma City Thunder,22,SVR,4,114,110.59,111.7,3.0,104.93,Under,Prediction is UNDER 114,103,Correct
3163,2021/02/06,Teamscore,Oklahoma City Thunder,23,SVR,4,114,108.12,111.2,3.0,104.93,Under,Prediction is UNDER 114,120,Incorrect
3164,2021/02/08,Teamscore,Oklahoma City Thunder,24,SVR,4,101,110.13,101.5,4.0,106.0,Over,Not conclusive,112,Correct
3165,2021/02/10,Teamscore,Oklahoma City Thunder,25,SVR,4,101,110.8,104.9,5.0,108.99,Over,Not conclusive,113,Correct
3166,2021/02/12,Teamscore,Oklahoma City Thunder,26,SVR,4,108,112.05,109.1,7.0,108.99,Over,Prediction is OVER 108,95,Incorrect
3167,2021/02/14,Teamscore,Oklahoma City Thunder,27,SVR,4,111,108.94,115.1,4.0,108.99,Under,Not conclusive,114,Incorrect
3168,2021/02/16,Teamscore,Oklahoma City Thunder,28,SVR,4,112,110.16,113.5,6.0,108.99,Under,Not conclusive,104,Correct
3169,2021/02/17,Teamscore,Oklahoma City Thunder,29,SVR,4,0,107.94,114.3,6.0,108.99,Over,Prediction is OVER 0,113,Correct
3170,2021/02/19,Teamscore,Oklahoma City Thunder,30,SVR,4,109,108.43,113.4,4.0,107.99,Under,Not conclusive,85,Correct
3171,2021/02/21,Teamscore,Oklahoma City Thunder,31,SVR,4,109,106.66,122.4,9.0,112.26,Over,Not conclusive,117,Correct
3172,2021/02/22,Teamscore,Oklahoma City Thunder,32,SVR,4,104,107.97,104.3,4.0,112.26,Over,Not conclusive,94,Incorrect
3173,2021/02/24,Teamscore,Oklahoma City Thunder,33,SVR,4,108,105.19,108.4,5.0,107.99,Under,Not conclusive,102,Correct
3174,2021/02/26,Teamscore,Oklahoma City Thunder,34,SVR,4,109,104.25,118.3,9.0,108.5,Under,Not conclusive,118,Incorrect
3175,2021/02/27,Teamscore,Oklahoma City Thunder,35,SVR,4,108,104.58,109.4,4.0,103.0,Under,Not conclusive,96,Correct
3176,2021/03/03,Teamscore,Oklahoma City Thunder,36,SVR,4,107,104.51,108.2,4.0,103.0,Under,Not conclusive,78,Correct
3177,2021/03/04,Teamscore,Oklahoma City Thunder,37,SVR,4,105,100.84,107.5,5.0,103.0,Under,Not conclusive,107,Incorrect
3178,2021/03/11,Teamscore,Oklahoma City Thunder,38,SVR,4,108,101.26,105.4,3.0,104.5,Under,Prediction is UNDER 108,116,Incorrect
3179,2021/03/13,Teamscore,Oklahoma City Thunder,39,SVR,4,101,101.4,110.7,8.0,99.5,Under,Not conclusive,97,Correct
3180,2021/03/14,Teamscore,Oklahoma City Thunder,40,SVR,4,105,103.03,107.6,4.0,104.5,Under,Not conclusive,128,Incorrect
3181,2021/03/16,Teamscore,Oklahoma City Thunder,41,SVR,4,108,103.98,113.6,5.0,102.0,Under,Not conclusive,102,Correct
3182,2021/03/18,Teamscore,Oklahoma City Thunder,42,SVR,4,107,104.77,103.9,4.0,102.0,Under,Prediction is UNDER 107,93,Correct
3183,2021/03/21,Teamscore,Oklahoma City Thunder,43,SVR,4,109,103.99,115.9,6.0,104.5,Under,Not conclusive,114,Incorrect
3184,2021/03/22,Teamscore,Oklahoma City Thunder,44,SVR,4,111,103.53,120.4,7.0,104.5,Under,Not conclusive,112,Incorrect
3185,2021/03/24,Teamscore,Oklahoma City Thunder,45,SVR,4,106,105.24,114.0,8.0,107.0,Over,Not conclusive,107,Correct
3186,2021/03/27,Teamscore,Oklahoma City Thunder,46,SVR,4,106,108.3,115.7,7.0,107.0,Over,Prediction is OVER 106,94,Incorrect
3187,2021/03/29,Teamscore,Oklahoma City Thunder,47,SVR,4,107,106.99,106.1,1.0,106.5,Under,Prediction is UNDER 107,106,Correct
3188,2021/03/31,Teamscore,Oklahoma City Thunder,48,SVR,4,108,105.96,115.1,7.0,106.5,Under,Not conclusive,113,Incorrect
3189,2021/04/02,Teamscore,Oklahoma City Thunder,49,SVR,4,102,107.62,105.6,5.0,106.5,Over,Not conclusive,103,Correct
3190,2021/04/03,Teamscore,Oklahoma City Thunder,50,SVR,4,109,104.69,111.7,5.0,104.5,Under,Not conclusive,85,Correct
3191,2021/04/05,Teamscore,Oklahoma City Thunder,51,SVR,4,106,103.05,108.7,4.0,106.5,Over,Not conclusive,108,Correct
3192,2021/04/07,Teamscore,Oklahoma City Thunder,52,SVR,4,107,104.64,104.9,2.0,106.5,Under,Prediction is UNDER 107,102,Correct
3193,2021/04/08,Teamscore,Oklahoma City Thunder,53,SVR,4,109,103.32,109.4,4.0,104.5,Under,Not conclusive,102,Correct
3194,2021/04/10,Teamscore,Oklahoma City Thunder,54,SVR,4,105,102.13,103.8,3.0,102.73,Under,Prediction is UNDER 105,93,Correct
3195,2021/04/13,Teamscore,Oklahoma City Thunder,55,SVR,4,102,100.62,105.7,5.0,101.8,Under,Not conclusive,96,Correct
3196,2021/04/14,Teamscore,Oklahoma City Thunder,56,SVR,4,108,100.97,114.5,7.0,102.73,Under,Not conclusive,109,Incorrect
3197,2021/04/16,Teamscore,Oklahoma City Thunder,57,SVR,4,105,101.25,113.6,6.0,102.77,Under,Not conclusive,104,Correct
3198,2021/04/18,Teamscore,Oklahoma City Thunder,58,SVR,4,106,100.28,106.2,5.0,102.73,Under,Not conclusive,106,Incorrect
3199,2021/04/19,Teamscore,Oklahoma City Thunder,59,SVR,4,111,100.62,112.8,2.0,103.07,Under,Not conclusive,107,Correct
3200,2021/04/21,Teamscore,Oklahoma City Thunder,60,SVR,4,108,103.13,120.0,8.0,105.0,Under,Not conclusive,116,Incorrect
3201,2021/04/23,Teamscore,Oklahoma City Thunder,61,SVR,4,112,103.94,112.8,2.0,105.0,Under,Not conclusive,109,Correct
3202,2021/04/26,Teamscore,Oklahoma City Thunder,62,SVR,4,103,104.52,107.8,4.0,105.0,Over,Not conclusive,90,Incorrect
3203,2021/04/27,Teamscore,Oklahoma City Thunder,63,SVR,4,104,103.49,110.6,6.0,106.5,Over,Not conclusive,119,Correct
3204,2021/04/29,Teamscore,Oklahoma City Thunder,64,SVR,4,110,106.11,112.1,4.0,106.5,Under,Not conclusive,95,Correct
3205,2021/05/01,Teamscore,Oklahoma City Thunder,65,SVR,4,109,106.0,120.6,8.0,106.5,Under,Not conclusive,95,Correct
3206,2021/05/02,Teamscore,Oklahoma City Thunder,66,SVR,4,103,104.71,112.7,7.0,106.5,Over,Prediction is OVER 103,120,Correct
3207,2021/05/04,Teamscore,Oklahoma City Thunder,67,SVR,4,112,106.26,114.0,3.0,106.5,Under,Not conclusive,99,Correct
3208,2021/05/06,Teamscore,Oklahoma City Thunder,68,SVR,4,107,105.47,108.3,3.0,103.0,Under,Not conclusive,97,Correct
3209,2021/05/08,Teamscore,Oklahoma City Thunder,69,SVR,4,107,104.37,108.4,3.0,98.07,Under,Not conclusive,97,Correct
